,Compound,R2,LOQ,SFBlank_1,SFBlank_2,SFBlank_3,Nov11_1,Nov11_2,Nov11_3,Nov13_1,Nov13_2,Nov13_3,Nov14_1,Nov14_2,Nov14_3,Nov15_1,Nov15_2,Nov15_3,Nov16_1,Nov16_2,Nov16_3,Nov17_1,Nov17_2,Nov17_3,Nov18_1,Nov18_2,Nov18_3,Nov19_1,Nov19_2,Nov19_3,Nov20_1,Nov20_2,Nov20_3,Nov21_1,Nov21_2,Nov21_3,Nov22_1,Nov22_2,Nov22_3,Nov23_1,Nov23_2,Nov23_3,Nov24_1,Nov24_2,Nov24_3,Nov25_1,Nov25_2,Nov25_3,Nov26_1,Nov26_2,Nov26_3,Nov27_1,Nov27_2,Nov27_3,Nov28_1,Nov28_2,Nov28_3,Nov29_1,Nov29_2,Nov29_3,Nov30_1,Nov30_2,Nov30_3,Dec1_1,Dec1_2,Dec1_3,FFBlank_1,FFBlank_2,FFBlank_3
136,Perfluorooctanoic Acid (PFOA),0.9916,1,10.05837623,10.19746306,9.896593635,59.79798783,62.81662393,58.73075315,48.44865911,43.58098153,43.0884471,48.14557867,46.31442239,43.24595023,15.93183474,17.21862617,17.22293788,13.76633149,13.1089226,12.93668989,82.78514109,81.86414033,78.20923397,47.83839717,39.9160413,40.28269105,27.53143277,31.17772301,31.7603804,40.68634608,43.85845347,37.99910541,39.55126638,41.54344915,39.54671171,15.23200264,15.87857797,15.56655262,13.4480858,14.73438788,13.04050106,33.68117944,30.2492633,29.672167,50.74718372,50.4020543,49.52661449,38.44878961,37.30808672,38.28891264,12.7938892,13.32866353,11.93559683,15.64594145,14.64356369,14.56827293,13.32632223,15.08329831,14.31304653,13.79492327,12.88491047,12.01831086,52.26898475,54.42581838,55.4071938,1.681659157,1.724718513,1.666279226
137,PFBA,0.9902,1,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,-1.843395699,-1.600298294,-1.812157624,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,-2.086461977,-0.551971671,1.777852534,<LOQ,<LOQ,<LOQ,<LOQ,-4.287586126,<LOQ,-1.663212509,<LOQ,<LOQ,-3.112970192,-1.501831119,-3.835942903,<LOQ,-0.11791264,-5.6214996,<LOQ,<LOQ,<LOQ,<LOQ,-4.440856373,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,-4.033416393,-5.026464149,-4.42866557,<LOQ,<LOQ,<LOQ,-2.355199022,-2.890049665,-2.997027269,<LOQ,<LOQ,<LOQ,-2.413533853,-2.048663463,-2.779094634
138,Phenobarbital,0.9969,5,<LOQ,<LOQ,<LOQ,114.9947887,135.6925993,65.04842762,<LOQ,<LOQ,<LOQ,119.4672005,43.77236524,90.25321349,<LOQ,<LOQ,<LOQ,22.73586294,36.06471913,45.09588781,69.8949272,113.1131028,123.6490861,58.4266962,38.17528771,90.39688799,79.74798975,46.76658362,81.46756512,<LOQ,<LOQ,22.22534103,55.45901498,55.76788263,60.03446238,54.51387971,28.50386512,65.16259233,57.45647564,14.58070489,52.81888262,65.42527091,77.30794436,30.06402842,98.61225095,55.9079505,67.17366211,83.80116126,51.63688055,89.2166225,32.13769176,30.75442853,48.45747804,128.6213437,106.5180227,30.93635331,84.159934,77.10134835,40.55879612,50.9572938,28.00434344,30.37808573,187.4143657,132.7472319,122.1126968,<LOQ,<LOQ,<LOQ
139,Phenytoin,0.9447,1,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,129.4720171,218.0300789,65.52242193,<LOQ,<LOQ,<LOQ,152.6842931,170.3252873,132.6226362,42.23288246,66.16049565,17.27030624,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,5.547242357,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,8.184076868,<LOQ,<LOQ,<LOQ,13.90499577,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,2.677157988,<LOQ,15.71051788,<LOQ,32.15597139,21.83599951,39.54976005,23.9235149,3.644709937,3.463913249,38.39755072,<LOQ,<LOQ,15.91113178,<LOQ,<LOQ,<LOQ,<LOQ
140,Primidone,0.9897,25,<LOQ,<LOQ,<LOQ,162.86946,470.1957117,174.0895283,251.6372416,218.0326475,377.100759,150.8943934,148.1521616,228.416561,34.36525525,97.01874313,79.85912479,85.43699075,90.42042972,64.4943777,379.0209829,687.622469,444.8446083,307.1122122,383.7068502,172.4634661,155.5192629,109.1499057,61.47473761,167.565794,159.8557464,255.4683034,165.7788111,204.4584404,267.7126003,134.5148099,152.2672203,129.2986567,124.4735117,382.6404287,337.7850336,78.98098588,121.8381559,120.6286712,136.1681971,360.2492004,240.4344267,155.4741345,161.2941192,138.5466524,56.62333129,47.51528563,50.79997373,151.8675228,78.60176963,93.65335376,142.8076316,155.312851,120.3184979,155.0533919,173.2684949,209.011445,213.4526777,332.3474965,227.4213251,<LOQ,<LOQ,<LOQ
141,Progesterone,0.9927,5,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,6143.819104,2052.846321,3534.239106,1578.672402,3512.652685,2089.091812,763.7319594,461.4225117,1074.480183,560.7986219,1469.929552,2083.272953,3879.725832,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,1022.240789,461.9472765,2238.710139,1080.1147,826.9958832,850.0825227,1104.346578,1434.911014,1127.830357,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,737.0168167,3157.003867,1199.563646,<LOQ,<LOQ,<LOQ,1636.453493,422.2652472,1784.482689,<LOQ,<LOQ,<LOQ
142,Prometon,0.9976,1,11.12435586,10.95832557,11.56917026,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ
143,Propazine,0.9876,1,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ
144,Propranolol,0.9297,1,5.797164094,<LOQ,3.540843605,6982.759718,4923.021704,7767.411442,1833.546909,2126.504661,3282.523695,4640.1526,3630.765845,3542.839265,3058.26648,3334.883452,2674.331395,3231.856744,3663.202183,3923.13987,7927.553515,4366.407078,5809.820124,3649.436381,3175.212957,6337.166592,2753.857516,3076.003276,2919.826232,3233.591632,2460.881608,2815.785997,4015.088427,4305.037336,3957.579501,3634.381586,4274.496024,3502.484217,3071.664792,3457.975125,3637.094325,3787.939185,3661.250969,3901.01231,5575.779802,4588.305543,3531.842332,2117.55822,1534.042801,1415.12023,2251.712221,2693.560533,2722.064063,3393.040632,2609.178615,2716.719196,2716.168576,3032.716575,2997.649073,1789.120239,1792.767653,2140.623224,2944.289309,2378.005985,2601.795782,137.3469773,107.5309984,100.5461422
145,Pseudoephedrine,0.9864,5,5.536063477,<LOQ,5.117072915,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,452.628694,706.5728713,494.0442612,242.1937155,<LOQ,<LOQ,166.29366,<LOQ,180.6575639,<LOQ,<LOQ,824.4555681,<LOQ,<LOQ,<LOQ,1103.605821,442.8406053,996.3298391,<LOQ,930.0173454,1316.638941,<LOQ,<LOQ,1372.284447,<LOQ,<LOQ,10847.99408,12904.28133,<LOQ,<LOQ,<LOQ,15501.36612,<LOQ,<LOQ,<LOQ,<LOQ,12008.87057,8435.399957,3281.506805,2264.564403,4950.823976,3807.51305,3671.915629,18623.42234,16961.02311,4247.760748,8780.01887,1797.342873,7971.078195,15408.5566,6157.668185,<LOQ,4869.303491,<LOQ,31.28172883,29.83070437,30.85391657
146,rac threo-Dihydrobupropion,0.9957,1,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,4486.003257,4283.148948,4285.491851,4529.898604,4563.515234,4934.354834,<LOQ,<LOQ,<LOQ,5087.638731,5309.720092,5336.568706,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,5569.873965,5369.009595,5980.200107,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ
147,Ranitidine,0.9911,25,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ
148,Ritalinic_Acid,0.9851,25,<LOQ,<LOQ,<LOQ,8684.26566,3251.876961,3427.290201,4038.233493,2556.151026,3893.493027,4838.761961,2214.489062,2770.72617,1858.574996,3867.9431,1730.471474,3614.176814,1400.591206,2022.151452,3679.23114,3810.396884,5265.575387,2752.526583,3210.683332,5138.65725,4441.567324,811.6016518,1996.540498,7072.447402,5224.016031,9896.192571,1761.752155,9234.054504,7465.563505,2378.540484,2221.201113,5482.64849,943.5995226,2637.137304,2827.087267,1739.713911,2156.975825,3667.168727,3865.456104,1119.057946,2631.480611,2576.566843,5105.431654,1917.171975,329.6356388,246.5947833,264.7120906,699.2788367,624.7265808,854.2137644,530.3547018,469.9956599,2721.91698,1295.926377,1509.188861,1046.900934,1317.937183,1090.512789,1230.968681,<LOQ,<LOQ,<LOQ
149,Saccharin,0.9559,1,29.83492062,32.48554814,31.5749321,53414.14111,45176.29103,61630.73194,38152.2499,43515.76273,48380.30598,32907.48102,34918.94059,44327.86466,30477.60678,30560.58251,28790.80931,31584.11174,33877.10024,32429.53182,47309.10623,44920.77169,34246.06951,60946.43224,46343.5038,60242.90183,31308.36443,34137.09154,37645.29288,29550.06459,30610.80069,22720.97375,33259.86899,21776.55415,25545.70037,33346.32884,33611.36381,30286.96873,26304.95246,21937.52092,23642.99924,27692.11464,27539.81898,27286.6633,45049.63225,37448.04926,37951.6918,19276.02334,19055.40891,22291.6472,21259.4296,24822.65944,21229.23183,24678.89431,23995.23226,20407.79831,20506.63694,19581.04642,17854.16047,17665.9126,16560.19584,15647.12327,33264.18593,29500.55482,36791.09885,451.5582485,432.8901825,439.0804408
150,Serotonin,0.9338,1,2.350643398,2.723048953,2.191323354,1098.433629,1233.397862,1161.807486,1011.680596,1020.887549,869.2550347,929.4847571,1097.001881,1116.137056,930.9425374,807.6626407,883.8810471,795.7936909,763.5980528,796.4442371,1294.91672,1053.524315,1303.217441,1228.251045,1067.231321,1026.554166,677.891685,805.3752426,745.4851529,860.569484,983.1614237,1028.412505,965.1368165,1129.052583,932.4086948,867.9076974,808.0685393,795.9912515,653.3196559,672.5545062,677.1140648,642.3536172,698.9976239,707.4256999,591.8375105,660.2939303,561.4224201,649.3413992,466.8456144,570.749066,176.9529676,169.8576873,196.4126544,311.4949515,373.6569554,277.4072125,351.3004311,395.8938979,411.785296,374.1810049,392.3923816,391.6671618,447.944933,479.934243,482.7395519,12.29140915,12.81455231,12.59212625
151,Sertraline,0.9224,500,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ
152,Siduron,0.9974,1,116.2394637,130.7753563,121.6072682,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,68.17395257,66.67274034,69.56587907,74.91770841,68.69895528,51.39973786,58.82454241,65.37914314,94.01432449,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,44.330962,44.29407665,44.38785187
153,Simazine,0.0354,NA,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM
154,Sitagliptin,0.9821,50,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,156.7751634,113.9620499,172.4421239,192.8537634,132.3812265,182.4917042,122.6865404,245.1046626,145.2480153,274.020568,144.5246791,134.8073626,150.2796798,116.533057,215.2872394,94.44132477,115.5165383,111.149866,228.0049589,137.84283,216.7548534,113.6731945,184.7989291,142.2681787,125.0014229,357.3436499,255.8307599,199.5429425,170.9709467,212.9678253,143.0192584,163.1355061,172.6531776,115.2696223,224.1373722,169.1544306,127.2419648,129.5313509,50.49723483,109.6974044,149.3836293,264.466231,126.7215159,198.2735448,158.0477439,170.0397001,94.20815306,135.018348,166.9608546,134.482809,85.6862546,235.5738537,194.7569959,198.3219255,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ
155,Sotalol,0.9959,1,<LOQ,<LOQ,<LOQ,680.0563122,680.7934089,693.9867655,500.0213888,506.5686055,469.9026314,449.6701135,526.605539,546.8188338,562.8412263,508.081476,511.9800385,456.4044368,488.0376007,453.0425697,597.2410195,538.39848,655.6444542,691.9567771,561.7270788,584.6688739,552.8371042,565.7914452,545.7468337,480.5067504,552.1597406,538.3833646,563.8806376,665.3202065,602.6683238,672.2219675,620.1304487,628.8250499,539.8548237,492.7084501,584.4235203,551.8242633,556.8060589,582.1860242,497.9687272,576.6043398,441.464585,692.9403718,536.4498347,634.6272638,328.2293963,319.9013762,397.0799282,394.2701886,452.9628226,436.9215298,404.2894365,500.3881021,467.3465521,486.1874642,433.1711346,459.1596277,440.7918211,385.6210727,397.8568577,10.53530729,9.139489519,9.122504086
156,Sucralose,0.8557,1,<LOQ,<LOQ,<LOQ,11914.79279,9711.465325,13437.72745,6596.746217,7449.289015,7508.619838,5210.00724,5702.012695,6881.089053,3962.336057,4078.382037,4162.077618,4580.725242,4684.754859,4633.167298,6919.432726,7182.295222,5542.151152,9056.739337,7228.46957,10132.4647,5079.239751,4599.152413,5424.297816,5145.164048,5895.103495,4185.455244,5284.983647,3168.069656,3922.785035,5495.206336,5464.748599,5001.866918,4731.010529,4209.619101,4218.22054,4838.868203,4298.976548,4568.718511,7226.661304,6134.921683,6438.630658,4595.695415,4513.892963,4902.222342,4013.49622,4326.611363,3967.527262,5154.751553,4593.949138,4188.348596,3846.605763,3516.695721,3334.45883,2679.060242,2719.330776,2657.879077,5498.830288,5082.555456,6823.450446,704.8108985,692.8015272,704.430921
157,Sulfadimethoxine,0.9947,5,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ
158,Sulfamethazine,0.9955,5,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ
159,Sulfamethoxazole,0.9128,50,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,3359.552349,4034.84187,1192.209093,1780.384072,2385.926188,5104.016895,2676.771446,2052.032899,3186.931417,4403.608722,5440.073223,4070.499637,2721.915359,5491.949374,9771.806678,20182.40302,<LOQ,9549.404075,11686.27136,<LOQ,7401.246183,7927.402343,13243.6287,10202.88873,9483.432013,<LOQ,4613.694674,<LOQ,<LOQ,<LOQ,<LOQ,14738.07867,19448.59808,<LOQ,<LOQ,2080.436192,17483.92146,<LOQ,7066.128527,5734.506936,5758.519589,10588.47828,806.1647207,602.768982,1136.770438,2566.629633,1217.973998,2203.412314,4566.320645,4735.52505,3583.3399,2307.078239,3055.685254,3499.026083,4370.84796,4996.602623,2294.531446,<LOQ,<LOQ,<LOQ
160,Sulfathiazole,0.9892,25,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ
161,TDCPP,0.8946,1,44.56196493,35.98276567,27.8167745,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,28.9880396,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,354.4029501,218.7247993,208.4094521,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ
162,Temazepam,0.9899,1,<LOQ,<LOQ,<LOQ,63.4487751,49.38686054,64.32090827,67.41883143,91.27539451,73.6964929,90.59932586,75.60409946,86.44850283,94.96236461,86.05370384,84.36902745,91.31138467,71.9726268,73.4996971,57.41514346,96.51305438,82.56850149,58.42790831,64.81936292,64.95288022,81.05291317,78.62111723,82.4184035,87.39505563,84.58344364,92.4967189,66.83309956,59.56735273,71.52635837,70.0181777,88.01861094,79.02501729,73.04682466,54.71511799,74.6176822,88.90041216,78.93649613,67.88426556,75.51749594,91.12095299,65.1104176,89.8307461,84.65064051,89.78257874,63.16460247,52.20134365,66.86214102,82.00583614,81.82308043,64.74288543,86.89674478,76.72183198,71.5816215,87.57139628,91.69300823,93.48310879,64.56913462,95.89896282,84.87331147,<LOQ,<LOQ,<LOQ
163,Testosterone,0.9908,1,0.784195772,6.467073165,1.075919516,1683.343757,1538.814269,1530.120274,606.8027916,666.6917924,652.3080419,469.0597226,511.180229,484.2604185,337.8124066,375.0363478,339.9853942,465.7844282,442.8172816,481.1215966,862.6103595,801.7995334,900.9668331,685.1966155,813.8380656,660.3697555,547.1729084,544.8831302,479.7112518,520.9536629,529.7823655,535.2415503,314.1018061,419.1564034,404.6955859,592.535014,618.392051,615.3995034,445.6215164,427.9083657,473.5377183,661.2810759,592.8709608,716.0694156,744.7114691,734.9517138,938.0657363,322.6573013,401.1933029,353.3677499,100.067193,124.1963041,118.6333289,209.7126432,195.0258932,181.5355722,301.8913204,224.3755852,219.2065036,182.3526557,185.0830067,181.4995985,246.8859199,315.3129973,297.0099268,9.388420977,4.09502644,6.619564091
164,Thiabendazole,0.9933,25,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,27.16733887,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ
165,Tramadol,0.9894,25,<LOQ,<LOQ,<LOQ,879.3688098,2017.84698,1191.278905,870.8687391,598.3117554,720.3526498,1245.198608,1575.804987,1342.795498,1401.692898,1115.208754,1404.276368,1312.980898,1078.75857,1308.399581,1556.012905,1559.745619,1346.572434,1826.211117,1538.583779,1668.502415,1018.157329,1088.117186,1518.283111,1409.862786,1397.976518,1511.301828,1662.899232,1840.728247,1690.89615,1322.775205,1482.316399,1488.039024,1374.523223,1495.777984,1242.307806,1390.924531,1380.229037,1260.223496,1393.371638,1314.895124,1441.761486,1233.687205,1418.949129,1363.213773,1151.66261,1039.721332,1120.095322,1235.895901,1135.142332,1332.660002,1207.100745,1131.576112,1293.947037,1408.593474,1415.442119,1451.49733,1269.133473,1253.556143,1266.32312,38.70188695,35.1591323,25.27271202
166,Triamterene,0.9761,25,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,<LOQ,191.9747511,<LOQ,177.9712964,<LOQ,111.1344106,<LOQ,<LOQ,<LOQ,<LOQ
167,Tributyl_phosphate,0.9094,1,487.6985304,528.1334068,460.5731491,5353.935524,6225.151443,7306.55267,9654.575256,4640.330917,6230.050311,3567.956512,10309.75442,6076.641247,3372.632932,9578.433004,2216.56147,4763.097184,3881.918486,4199.922251,7881.03423,6932.357614,9363.546567,4467.572922,4905.873753,2191.123857,11116.64302,4196.918521,5348.909358,3816.104554,13307.964,5677.440433,9632.925912,12564.37225,9453.619241,8378.08754,8556.870466,11870.54521,19433.31014,8025.583604,7660.561896,8867.753503,5891.265098,9013.489626,6496.418679,7103.711531,4354.482113,6179.721533,5098.635122,4814.645804,907.2985115,1027.588274,3315.973202,1058.568798,6654.094747,1980.066405,4851.815517,4946.608224,4031.857611,2113.760861,2865.659682,3284.654229,4735.228445,6324.696239,4613.379486,-5.433339879,-40.11072789,-36.49059991
168,Triclosan,0.0746,NA,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM
